# conflictIndex, flightIndex1, flightIndex2, lat1, lon1, time1, lat2, lon2, time2
3882, 143, 81, 56.626095, -18.843790, 455.000000, 56.626095, -18.843790, 477.000000
3883, 143, 143, 56.691109, -18.154903, 458.000000, 56.691109, -18.154903, 480.000000
3884, 352, 395, 56.721169, -16.240959, 647.000000, 56.723064, -16.242554, 676.000000
3885, 512, 0, 56.766842, -12.481085, 805.000000, 56.766842, -12.481085, 764.000000
3886, 613, 436, 56.630875, -12.085934, 762.000000, 56.630875, -12.085934, 713.000000
3887, 512, 613, 56.492798, -11.691182, 801.000000, 56.492798, -11.691182, 760.000000
3888, 525, 555, 56.738186, -11.882623, 815.000000, 56.732555, -11.883942, 833.000000
3889, 668, 659, 56.522354, -11.634382, 1027.000000, 56.517681, -11.634776, 1015.000000
3890, 512, 613, 56.353081, -11.298197, 799.000000, 56.353081, -11.298197, 758.000000
3891, 525, 549, 56.577919, -11.240488, 812.000000, 56.572971, -11.241785, 830.000000
3892, 525, 555, 56.523273, -11.027708, 811.000000, 56.518520, -11.028946, 829.000000
3893, 697, 0, 56.522614, -11.024858, 1063.000000, 56.518520, -11.028946, 1069.000000
3894, 273, 278, 56.518559, -9.226822, 488.000000, 56.518559, -9.226822, 504.000000
3895, 278, 273, 56.368088, -8.868644, 502.000000, 56.368088, -8.868644, 486.000000
3896, 310, 556, 56.517231, -8.984452, 607.000000, 56.517231, -8.984452, 591.000000
3897, 482, 529, 56.407162, -8.604822, 758.000000, 56.412243, -8.606146, 806.000000
3898, 310, 330, 56.308716, -8.430819, 604.000000, 56.302567, -8.429689, 596.000000
3899, 608, 539, 56.693222, -0.282019, 821.000000, 56.693222, -0.282019, 765.000000
3900, 608, 762, 56.333794, 0.428340, 817.000000, 56.333794, 0.428340, 761.000000
3901, 459, 519, 56.451126, 1.322960, 695.000000, 56.451126, 1.322960, 742.000000
3902, 459, 522, 56.342659, 1.481403, 694.000000, 56.342659, 1.481403, 741.000000
3903, 127, 127, 57.151409, -68.770409, 1658.000000, 57.146759, -68.768341, 1635.000000
3904, 174, 0, 57.127056, -67.611732, 316.000000, 57.127056, -67.611732, 333.000000
3905, 174, 201, 57.155197, -67.358681, 317.000000, 57.155197, -67.358681, 334.000000
3906, 424, 470, 56.900955, -60.682583, 893.000000, 56.900955, -60.682583, 947.000000
3907, 608, 539, 57.118668, -56.325150, 1047.000000, 57.118668, -56.325150, 991.000000
3908, 141, 141, 56.969898, -51.331871, 445.000000, 56.974075, -51.332783, 468.000000
3909, 453, 422, 57.048565, -51.329765, 904.000000, 57.048565, -51.329765, 869.000000
3910, 585, 554, 56.993317, -51.545078, 1051.000000, 56.993317, -51.545078, 994.000000
3911, 141, 141, 56.945705, -50.825150, 447.000000, 56.945278, -50.822044, 470.000000
3912, 585, 555, 57.157921, -50.897316, 1048.000000, 57.157921, -50.897316, 991.000000
3913, 585, 0, 57.266026, -50.463795, 1046.000000, 57.266026, -50.463795, 989.000000
3914, 143, 0, 56.815929, -16.786343, 464.000000, 56.815929, -16.786343, 486.000000
3915, 143, 81, 56.855324, -16.331579, 466.000000, 56.855324, -16.331579, 488.000000
3916, 143, 275, 56.912151, -15.646841, 469.000000, 56.912151, -15.646841, 491.000000
3917, 143, 275, 56.948677, -15.188635, 471.000000, 56.948677, -15.188635, 493.000000
3918, 143, 275, 56.984581, -14.729125, 473.000000, 56.984581, -14.729125, 495.000000
3919, 549, 0, 57.260647, -14.292932, 844.000000, 57.260647, -14.292932, 901.000000
3920, 590, 549, 57.261162, -14.317629, 911.000000, 57.253262, -14.321888, 853.000000
3921, 453, 422, 57.125435, -13.630032, 752.000000, 57.125435, -13.630032, 717.000000
3922, 549, 585, 57.125435, -13.630032, 841.000000, 57.125435, -13.630032, 898.000000
3923, 453, 422, 57.031994, -13.190600, 750.000000, 57.031994, -13.190600, 715.000000
3924, 613, 436, 56.968628, -13.079766, 767.000000, 56.968628, -13.079766, 718.000000
3925, 549, 597, 56.984234, -12.971623, 838.000000, 56.984234, -12.971623, 895.000000
3926, 529, 488, 57.048695, -10.096523, 814.000000, 57.043091, -10.096465, 766.000000
3927, 357, 0, 57.061157, -7.590272, 632.000000, 57.061157, -7.590272, 660.000000
3928, 608, 0, 57.182819, -1.431795, 827.000000, 57.182819, -1.431795, 771.000000
3929, 459, 519, 57.089642, 0.347494, 701.000000, 57.089642, 0.347494, 748.000000
3930, 174, 0, 57.367409, -65.334023, 325.000000, 57.367409, -65.334023, 342.000000
3931, 174, 201, 57.518879, -63.565430, 332.000000, 57.518879, -63.565430, 349.000000
3932, 174, 0, 57.573437, -62.809963, 335.000000, 57.573437, -62.809963, 352.000000
3933, 447, 0, 57.359135, -61.590176, 933.000000, 57.364861, -61.596306, 899.000000
3934, 174, 212, 57.696411, -59.763348, 347.000000, 57.693497, -59.755264, 373.000000
3935, 174, 0, 57.777119, -56.681503, 359.000000, 57.777119, -56.681503, 376.000000
3936, 174, 0, 57.791885, -55.653393, 363.000000, 57.791885, -55.653393, 380.000000
3937, 174, 0, 57.794369, -55.396412, 364.000000, 57.794369, -55.396412, 381.000000
3938, 347, 405, 57.758278, -53.157150, 795.000000, 57.758678, -53.164600, 840.000000
3939, 174, 201, 57.789955, -53.078777, 373.000000, 57.789955, -53.078777, 390.000000
3940, 201, 201, 57.785851, -52.820190, 391.000000, 57.785851, -52.820190, 374.000000
3941, 174, 201, 57.769306, -52.043499, 377.000000, 57.769306, -52.043499, 394.000000
3942, 323, 373, 57.653793, -51.861141, 797.000000, 57.658447, -51.866848, 803.000000
3943, 201, 174, 57.754608, -51.524578, 396.000000, 57.754608, -51.524578, 379.000000
3944, 201, 174, 57.737701, -51.005009, 398.000000, 57.737701, -51.005009, 381.000000
3945, 201, 201, 57.708302, -50.223766, 401.000000, 57.708302, -50.223766, 384.000000
3946, 174, 201, 57.697292, -49.963142, 385.000000, 57.697292, -49.963142, 402.000000
3947, 174, 0, 57.660667, -49.180107, 388.000000, 57.660667, -49.180107, 405.000000
3948, 422, 557, 57.480278, -49.591808, 861.000000, 57.480278, -49.591808, 896.000000
3949, 585, 554, 57.480278, -49.591808, 1042.000000, 57.480278, -49.591808, 985.000000
3950, 174, 0, 57.633675, -48.658306, 390.000000, 57.633675, -48.658306, 407.000000
3951, 585, 549, 57.688202, -48.711998, 1038.000000, 57.688202, -48.711998, 981.000000
3952, 174, 201, 57.619446, -48.397594, 391.000000, 57.619446, -48.397594, 408.000000
3953, 407, 0, 57.741734, -48.470844, 856.000000, 57.739056, -48.490620, 891.000000
3954, 422, 0, 57.739056, -48.490620, 856.000000, 57.739056, -48.490620, 891.000000
3955, 174, 0, 57.551105, -46.838314, 397.000000, 57.551105, -46.838314, 414.000000
3956, 174, 201, 57.558273, -46.578026, 398.000000, 57.558273, -46.578026, 415.000000
3957, 201, 201, 57.565338, -46.317993, 416.000000, 57.565338, -46.317993, 399.000000
3958, 236, 297, 57.728615, -36.668354, 685.000000, 57.734673, -36.653034, 703.000000
3959, 174, 0, 57.414951, -30.227379, 464.000000, 57.414951, -30.227379, 481.000000
3960, 174, 0, 57.364895, -29.752172, 466.000000, 57.364895, -29.752172, 483.000000
3961, 585, 0, 57.743153, -17.018141, 913.000000, 57.743153, -17.018141, 856.000000
3962, 422, 453, 57.630268, -16.328630, 729.000000, 57.630268, -16.328630, 764.000000
3963, 585, 590, 57.591675, -16.099977, 909.000000, 57.590363, -16.103188, 919.000000
3964, 618, 597, 57.668465, -16.557852, 974.000000, 57.666599, -16.555254, 921.000000
3965, 585, 597, 57.552303, -15.872032, 908.000000, 57.551201, -15.878041, 918.000000
3966, 618, 597, 57.552303, -15.872032, 971.000000, 57.551201, -15.878041, 918.000000
3967, 514, 0, 57.772530, -12.925228, 807.000000, 57.780159, -12.925328, 827.000000
3968, 514, 550, 57.668278, -12.482069, 805.000000, 57.675423, -12.481057, 825.000000
3969, 482, 550, 57.560940, -12.041373, 775.000000, 57.567635, -12.040403, 823.000000
3970, 514, 529, 57.505905, -11.822028, 802.000000, 57.512428, -11.821107, 822.000000
3971, 371, 405, 57.743599, -5.058823, 617.000000, 57.743599, -5.058823, 642.000000
3972, 608, 539, 57.341541, -1.823940, 829.000000, 57.341541, -1.823940, 773.000000
3973, 459, 519, 57.613300, -0.818349, 707.000000, 57.613300, -0.818349, 754.000000
3974, 459, 519, 57.355099, -0.229011, 704.000000, 57.355099, -0.229011, 751.000000
3975, 221, 221, 57.930668, -110.158981, 357.000000, 57.937828, -110.147629, 360.000000
3976, 586, 0, 58.148136, -78.871429, 983.000000, 58.151253, -78.904572, 1035.000000
3977, 586, 601, 58.087223, -79.084084, 984.000000, 58.087238, -79.118355, 1036.000000
3978, 601, 586, 58.213654, -78.690224, 1034.000000, 58.208649, -78.658073, 982.000000
3979, 372, 435, 58.200260, -59.700546, 843.000000, 58.195774, -59.670090, 898.000000
3980, 519, 550, 57.856388, -59.219700, 976.000000, 57.858006, -59.194942, 1006.000000
3981, 382, 413, 58.129955, -58.792667, 838.000000, 58.132690, -59.139900, 887.000000
3982, 402, 356, 58.118183, -59.003578, 856.000000, 58.115101, -58.874912, 817.000000
3983, 402, 359, 58.118183, -59.003578, 856.000000, 58.119282, -58.592243, 829.000000
3984, 519, 550, 58.129440, -58.378731, 972.000000, 58.133427, -58.144753, 1001.000000
3985, 440, 484, 58.098633, -57.617455, 923.000000, 58.104023, -57.863815, 958.000000
3986, 403, 474, 58.112179, -52.459892, 843.000000, 58.107784, -52.795368, 893.000000
3987, 422, 557, 57.838959, -48.043221, 854.000000, 57.838959, -48.043221, 889.000000
3988, 422, 453, 57.984051, -47.365665, 851.000000, 57.984051, -47.365665, 886.000000
3989, 422, 453, 58.123970, -46.680885, 848.000000, 58.123970, -46.680885, 883.000000
3990, 433, 453, 58.119797, -46.634987, 852.000000, 58.123970, -46.680885, 883.000000
3991, 422, 557, 58.169384, -46.450993, 847.000000, 58.169384, -46.450993, 882.000000
3992, 433, 557, 58.162136, -46.415844, 851.000000, 58.169384, -46.450993, 882.000000
3993, 799, 0, 58.112717, -46.272011, 1299.000000, 58.107979, -47.053127, 1296.000000
3994, 877, 369810, 58.133827, -42.208382, 1326.000000, -42.420235, 1293.000000, 1324.000000
3995, 423, 671, 57.866985, -37.341167, 805.000000, 57.859859, -37.352566, 817.000000
3996, 422, 686, 58.196209, -20.338657, 746.000000, 58.196209, -20.338657, 781.000000
3997, 585, 534, 58.196209, -20.338657, 927.000000, 58.188763, -20.276747, 880.000000
3998, 585, 590, 58.196209, -20.338657, 927.000000, 58.193375, -20.283697, 937.000000
3999, 590, 548, 58.220779, -20.521553, 938.000000, 58.214897, -20.505732, 881.000000
4000, 735, 796, 58.165459, -20.290146, 1143.000000, 58.164963, -20.356409, 1193.000000
4001, 534, 597, 58.134556, -19.820095, 878.000000, 58.127510, -20.223614, 933.000000
4002, 590, 534, 58.136547, -19.809374, 935.000000, 58.134556, -19.820095, 878.000000
4003, 649, 668, 58.134556, -19.820095, 1049.000000, 58.127510, -20.223614, 1065.000000
4004, 735, 796, 58.138653, -20.052282, 1142.000000, 58.135010, -20.117603, 1192.000000
4005, 735, 735, 58.138653, -20.052282, 1142.000000, 58.139938, -19.857563, 1108.000000
4006, 799, 796, 58.133812, -19.697733, 1196.000000, 58.135010, -20.117603, 1192.000000
4007, 585, 534, 58.049622, -19.139711, 922.000000, 58.047665, -19.138611, 875.000000
4008, 585, 590, 58.080410, -19.378471, 923.000000, 58.076637, -19.337008, 933.000000
4009, 590, 534, 58.076637, -19.337008, 933.000000, 58.077267, -19.365290, 876.000000
4010, 585, 534, 57.986023, -18.663866, 920.000000, 57.986568, -18.686796, 873.000000
4011, 585, 597, 58.018303, -18.901487, 921.000000, 58.013901, -18.866795, 931.000000
4012, 590, 548, 58.013901, -18.866795, 931.000000, 58.017574, -18.912422, 874.000000
4013, 601, 586, 58.106815, -17.807770, 804.000000, 58.105858, -17.627228, 749.000000
4014, 512, 0, 57.863426, -15.933105, 822.000000, 57.863426, -15.933105, 781.000000
4015, 559, 550, 58.128750, -14.759977, 881.000000, 58.125195, -14.506769, 834.000000
4016, 424, 596, 58.021503, -13.099754, 700.000000, 58.018414, -13.105463, 741.000000
4017, 482, 529, 57.823227, -13.149307, 780.000000, 57.831234, -13.149238, 828.000000
4018, 371, 400, 57.975925, -5.628364, 620.000000, 57.975925, -5.628364, 645.000000
4019, 603, 400, 58.258026, -5.834630, 674.000000, 58.261593, -5.857811, 642.000000
4020, 371, 400, 57.821503, -5.247546, 618.000000, 57.821503, -5.247546, 643.000000
4021, 653, 521, 58.152962, 5.309423, 795.000000, 58.152287, 5.151600, 742.000000
4022, 86, 0, 58.337772, -109.503304, 364.000000, 58.334030, -109.509422, 361.000000
4023, 221, 221, 58.735497, -108.842453, 365.000000, 58.735378, -108.842651, 368.000000
4024, 549, 0, 58.498901, -44.560009, 963.000000, 58.498901, -44.560009, 1020.000000
4025, 453, 433, 58.640812, -43.588078, 870.000000, 58.640812, -43.588078, 835.000000
4026, 549, 597, 58.640812, -43.588078, 959.000000, 58.640812, -43.588078, 1016.000000
4027, 705, 735, 58.780872, -32.458706, 1150.000000, 58.782761, -32.468349, 1157.000000
4028, 585, 549, 58.757599, -31.656706, 971.000000, 58.757599, -31.656706, 914.000000
4029, 705, 735, 58.769047, -31.921703, 1148.000000, 58.765739, -31.926769, 1155.000000
4030, 585, 0, 58.749073, -31.386984, 970.000000, 58.749073, -31.386984, 913.000000
4031, 705, 735, 58.757652, -31.384787, 1146.000000, 58.749073, -31.386984, 1153.000000
4032, 422, 453, 58.702595, -29.786127, 783.000000, 58.702595, -29.786127, 818.000000
4033, 585, 898, 58.694798, -29.521042, 963.000000, 58.694798, -29.521042, 906.000000
4034, 549, 585, 58.672989, -28.729183, 903.000000, 58.672989, -28.729183, 960.000000
4035, 549, 585, 58.645363, -27.679823, 899.000000, 58.645363, -27.679823, 956.000000
4036, 585, 555, 58.615955, -26.378618, 951.000000, 58.615955, -26.378618, 894.000000
4037, 555, 590, 58.605762, -25.858404, 894.000000, 58.607994, -25.859268, 949.000000
4038, 585, 555, 58.601353, -25.339251, 947.000000, 58.601353, -25.339251, 890.000000
4039, 789, 0, 58.478931, -24.075930, 1220.000000, 58.483475, -24.056068, 1209.000000
4040, 585, 549, 58.298088, -21.314110, 931.000000, 58.298088, -21.314110, 874.000000
4041, 430, 0, 58.466473, -18.074345, 742.000000, 58.466473, -18.074345, 791.000000
4042, 512, 613, 58.407440, -17.855656, 831.000000, 58.407440, -17.855656, 790.000000
4043, 528, 812, 58.594849, -16.927835, 861.000000, 58.586796, -16.933418, 891.000000
4044, 400, 384, 58.501514, -6.993311, 652.000000, 58.501514, -6.993311, 627.000000
4045, 86, 0, 58.834824, -108.674141, 369.000000, 58.835434, -108.673111, 366.000000
4046, 221, 86, 59.034603, -108.331543, 368.000000, 59.033310, -108.333771, 371.000000
4047, 399, 372, 58.906841, -55.424023, 843.000000, 58.906841, -55.424023, 815.000000
4048, 424, 470, 59.139633, -50.328594, 846.000000, 59.139633, -50.328594, 900.000000
4049, 307, 350, 59.138023, -38.844627, 729.000000, 59.143761, -38.842140, 741.000000
4050, 436, 557, 58.832321, -37.863358, 809.000000, 58.836708, -37.858780, 840.000000
4051, 422, 557, 58.891914, -35.997375, 806.000000, 58.891914, -35.997375, 841.000000
4052, 310, 394, 59.058025, -22.129925, 667.000000, 59.064713, -22.132589, 714.000000
4053, 310, 0, 59.039169, -21.883842, 666.000000, 59.036884, -21.877619, 713.000000
4054, 512, 0, 59.200497, -20.989523, 845.000000, 59.200497, -20.989523, 804.000000
4055, 310, 0, 58.915119, -20.416204, 660.000000, 58.915119, -20.416204, 644.000000
4056, 430, 0, 59.091568, -20.531721, 753.000000, 59.091568, -20.531721, 802.000000
4057, 613, 512, 58.925262, -19.850828, 799.000000, 58.925262, -19.850828, 840.000000
4058, 143, 338, 58.828220, 1.216300, 541.000000, 58.836235, 1.214283, 585.000000
4059, 81, 0, 59.167000, 3.721488, 574.000000, 59.167000, 3.721488, 552.000000
4060, 221, 221, 59.429680, -107.637360, 372.000000, 59.428173, -107.640038, 375.000000
4061, 221, 221, 59.723560, -107.105972, 375.000000, 59.722633, -107.107658, 378.000000
4062, 399, 359, 59.598457, -52.082817, 829.000000, 59.598457, -52.082817, 801.000000
4063, 470, 0, 59.331661, -49.153652, 895.000000, 59.331661, -49.153652, 841.000000
4064, 470, 0, 59.367828, -48.914032, 894.000000, 59.367828, -48.914032, 840.000000
4065, 470, 424, 59.462402, -48.184200, 891.000000, 59.462402, -48.184200, 837.000000
4066, 608, 539, 59.397488, -48.225777, 1009.000000, 59.397488, -48.225777, 953.000000
4067, 608, 539, 59.498482, -47.761898, 1007.000000, 59.498482, -47.761898, 951.000000
4068, 470, 996, 59.728394, -45.431145, 880.000000, 59.728394, -45.431145, 826.000000
4069, 310, 0, 59.377449, -36.015793, 721.000000, 59.377449, -36.015793, 705.000000
4070, 310, 0, 59.392483, -31.532164, 704.000000, 59.392483, -31.532164, 688.000000
4071, 310, 0, 59.396011, -31.007809, 702.000000, 59.396011, -31.007809, 686.000000
4072, 310, 330, 59.402367, -30.224094, 699.000000, 59.402367, -30.224094, 683.000000
4073, 470, 0, 59.570427, -30.575539, 825.000000, 59.570427, -30.575539, 771.000000
4074, 470, 551, 59.462479, -29.016960, 819.000000, 59.462479, -29.016960, 765.000000
4075, 470, 551, 59.360596, -27.475883, 813.000000, 59.360596, -27.475883, 759.000000
4076, 327, 381, 59.350918, -27.021391, 689.000000, 59.349590, -27.026682, 716.000000
4077, 81, 143, 59.369595, 5.001287, 579.000000, 59.369595, 5.001287, 557.000000
4078, 143, 143, 59.495293, 5.777778, 560.000000, 59.495293, 5.777778, 582.000000
4079, 81, 143, 59.536777, 6.037776, 583.000000, 59.536777, 6.037776, 561.000000
4080, 341, 341, 59.738590, 17.729715, 511.000000, 59.738590, 17.729715, 493.000000
4081, 346, 341, 59.740456, 17.724594, 533.000000, 59.738590, 17.729715, 493.000000
4082, 288, 0, 59.651943, 17.918612, 473.000000, 59.651943, 17.918612, 532.000000
4083, 312, 0, 59.651943, 17.918612, 522.000000, 59.651943, 17.918612, 473.000000
4084, 317, 0, 59.651943, 17.918612, 492.000000, 59.651943, 17.918612, 473.000000
4085, 341, 0, 59.651943, 17.918612, 510.000000, 59.651943, 17.918612, 532.000000
4086, 346, 0, 59.651943, 17.918612, 532.000000, 59.651943, 17.918612, 473.000000
4087, 759, 0, 59.651943, 17.918612, 1710.000000, 59.651943, 17.918612, 1740.000000
4088, 221, 221, 59.918129, -106.746780, 377.000000, 59.917824, -106.747337, 380.000000
4089, 221, 86, 60.111935, -106.382942, 379.000000, 60.112312, -106.382217, 382.000000
4090, 519, 462, 60.232193, -50.414352, 937.000000, 60.232193, -50.414352, 890.000000
4091, 470, 1013, 59.801743, -44.134109, 875.000000, 59.801743, -44.134109, 821.000000
4092, 470, 424, 59.823814, -43.609245, 873.000000, 59.823814, -43.609245, 819.000000
4093, 608, 0, 60.083851, -44.079018, 992.000000, 60.083851, -44.079018, 936.000000
4094, 470, 768, 59.832924, -43.345493, 872.000000, 59.832924, -43.345493, 818.000000
4095, 608, 539, 60.161804, -43.302841, 989.000000, 60.161804, -43.302841, 933.000000
4096, 608, 539, 60.255394, -42.257355, 985.000000, 60.255394, -42.257355, 929.000000
4097, 400, 386, 60.226398, -41.906998, 785.000000, 60.222134, -41.904179, 760.000000
4098, 400, 373, 60.286091, -40.558048, 780.000000, 60.286091, -40.558048, 755.000000
4099, 514, 496, 60.002075, -40.443474, 912.000000, 60.002075, -40.443474, 884.000000
4100, 514, 482, 59.945877, -38.200523, 904.000000, 59.945877, -38.200523, 876.000000
4101, 514, 482, 59.926109, -37.636269, 902.000000, 59.926109, -37.636269, 874.000000
4102, 482, 518, 59.905209, -37.070705, 872.000000, 59.905209, -37.070705, 900.000000
4103, 400, 371, 59.954391, -13.612844, 681.000000, 59.954391, -13.612844, 656.000000
4104, 81, 0, 59.917919, 8.677243, 593.000000, 59.917919, 8.677243, 571.000000
4105, 81, 0, 60.111038, 10.284516, 599.000000, 60.111038, 10.284516, 577.000000
4106, 143, 0, 60.193916, 11.100361, 580.000000, 60.193916, 11.100361, 559.000000
4107, 81, 350, 60.193916, 11.100361, 602.000000, 60.193916, 11.100361, 580.000000
4108, 341, 341, 60.082596, 16.964748, 515.000000, 60.082596, 16.964748, 497.000000
4109, 221, 86, 60.400723, -105.829140, 382.000000, 60.402424, -105.825844, 385.000000
4110, 221, 221, 60.687908, -105.264008, 385.000000, 60.691090, -105.257668, 388.000000
4111, 459, 887, 60.633350, -48.403652, 882.000000, 60.633350, -48.403652, 929.000000
4112, 459, 896, 60.717426, -47.882610, 880.000000, 60.717426, -47.882610, 927.000000
